-0.001	-0.201
-0.002	-0.201
0.014	-0.202
0.025	-0.201
0.037	-0.200
0.048	-0.201
0.062	-0.196
0.076	-0.196
0.085	-0.195
0.095	-0.199
0.104	-0.197
0.110	-0.198
0.123	-0.197
0.133	-0.195
0.153	-0.196
0.171	-0.194
0.184	-0.191
0.199	-0.193
0.206	-0.196
0.211	-0.194
0.224	-0.196
0.236	-0.193
0.251	-0.192
0.256	-0.194
0.263	-0.197
0.275	-0.197
0.285	-0.195
0.300	-0.197
0.330	-0.195
0.352	-0.195
0.358	-0.195
0.374	-0.193
0.382	-0.196
0.389	-0.194
0.398	-0.192
0.404	-0.191
0.413	-0.190
0.421	-0.193
0.425	-0.193
0.440	-0.193
0.445	-0.196
0.462	-0.194
0.468	-0.195
0.468	-0.195
0.469	-0.195
0.469	-0.195
0.475	-0.194
0.499	-0.200
0.513	-0.197
0.528	-0.200
0.537	-0.199
0.537	-0.197
0.545	-0.198
0.563	-0.199
0.579	-0.199
0.590	-0.195
0.603	-0.194
0.620	-0.196
0.639	-0.195
0.647	-0.197
0.659	-0.199
0.675	-0.200
0.683	-0.198
0.687	-0.195
0.697	-0.199
0.715	-0.200
0.741	-0.195
0.743	-0.198
0.757	-0.197
0.767	-0.197
0.783	-0.195
0.812	-0.185
0.846	-0.152
0.852	-0.139
0.865	-0.112
0.874	-0.086
0.881	-0.072
0.904	-0.003
0.931	0.070
0.941	0.093
0.950	0.098
0.968	0.140
0.977	0.154
0.988	0.172
1.006	0.200
1.008	0.203
1.009	0.201
1.023	0.215
1.041	0.234
1.058	0.250
1.063	0.254
1.076	0.259
1.092	0.273
1.102	0.277
1.119	0.287
1.132	0.299
1.132	0.292
1.139	0.295
1.144	0.297
1.162	0.307
1.196	0.337
1.198	0.340
1.224	0.362
1.231	0.366
1.243	0.374
1.256	0.382
1.269	0.383
1.286	0.398
1.295	0.406
1.311	0.417
1.319	0.416
1.326	0.420
1.348	0.436
1.358	0.442
1.374	0.451
1.377	0.453
1.387	0.457
1.402	0.463
1.420	0.476
1.437	0.486
1.454	0.498
1.476	0.511
1.495	0.524
1.528	0.552
1.547	0.565
1.556	0.575
1.568	0.583
1.584	0.596
1.597	0.605
1.604	0.611
1.615	0.618
1.623	0.628
1.636	0.636
1.653	0.649
1.660	0.655
1.670	0.659
1.679	0.670
1.720	0.698
1.737	0.714
1.748	0.725
1.775	0.742
1.796	0.754
1.824	0.771
1.840	0.777
1.851	0.783
1.864	0.788
1.866	0.790
1.884	0.797
1.891	0.799
1.914	0.807
1.936	0.801
1.946	0.797
1.953	0.794
1.952	0.791
1.961	0.789
1.997	0.758
2.048	0.711
2.072	0.675
2.115	0.618
2.147	0.576
2.160	0.558
2.175	0.540
2.188	0.523
2.198	0.510
2.210	0.493
2.219	0.482
2.230	0.462
2.242	0.446
2.254	0.430
2.266	0.420
2.278	0.404
2.289	0.394
2.309	0.374
2.337	0.335
2.369	0.294
2.395	0.266
2.421	0.241
2.432	0.223
2.450	0.212
2.466	0.192
2.480	0.177
2.492	0.168
2.493	0.167
2.507	0.150
2.521	0.138
2.538	0.120
2.542	0.118
2.552	0.107
2.567	0.096
2.576	0.088
2.609	0.063
2.632	0.056
2.651	0.055
2.672	0.046
2.718	0.100
2.748	0.161
2.756	0.193
2.764	0.202
2.764	0.211
2.769	0.230
2.781	0.247
2.790	0.269
2.796	0.301
2.798	0.307
2.804	0.314
2.820	0.334
2.865	0.386
2.909	0.442
2.926	0.469
2.962	0.526
2.991	0.568
3.000	0.579
3.018	0.599
3.021	0.600
3.024	0.602
3.032	0.614
3.045	0.630
3.051	0.636
3.053	0.632
3.059	0.641
3.066	0.648
3.086	0.668
3.163	0.770
3.194	0.816
3.227	0.858
3.242	0.874
3.264	0.907
3.284	0.933
3.299	0.950
3.302	0.956
3.310	0.964
3.332	0.992
3.347	1.017
3.369	1.052
3.371	1.051
3.388	1.077
3.399	1.093
3.448	1.177
3.482	1.239
3.503	1.268
3.521	1.295
3.538	1.319
3.554	1.343
3.555	1.345
3.556	1.341
3.556	1.339
3.562	1.341
3.570	1.354
3.573	1.348
3.582	1.362
3.604	1.401
3.648	1.465
3.678	1.509
3.722	1.540
3.739	1.553
3.750	1.554
3.768	1.563
3.776	1.563
3.778	1.559
3.786	1.561
3.790	1.563
3.805	1.567
3.813	1.564
3.824	1.563
3.843	1.567
3.858	1.565
3.899	1.557
3.939	1.536
3.954	1.522
3.966	1.517
3.987	1.501
4.008	1.491
4.030	1.466
4.042	1.454
4.048	1.450
4.061	1.437
4.076	1.422
4.094	1.405
4.098	1.401
4.100	1.400
4.113	1.381
4.154	1.337
4.194	1.283
4.223	1.249
4.245	1.201
4.267	1.177
4.290	1.137
4.308	1.107
4.322	1.086
4.342	1.051
4.349	1.045
4.350	1.040
4.369	1.007
4.377	0.993
4.402	0.963
4.421	0.940
4.433	0.928
