0.124	0.159
0.140	0.190
0.156	0.223
0.170	0.245
0.187	0.244
0.196	0.219
0.211	0.167
0.225	0.148
0.240	0.141
0.256	0.145
0.263	0.153
0.282	0.160
0.297	0.171
0.311	0.189
0.325	0.206
0.340	0.222
0.354	0.245
0.367	0.294
0.380	0.317
0.395	0.345
0.410	0.380
0.424	0.414
0.438	0.457
0.450	0.499
0.467	0.543
0.482	0.594
0.496	0.626
0.505	0.704
0.520	0.763
0.535	0.793
0.549	0.858
0.562	0.943
0.579	1.023
0.594	1.105
0.610	1.198
0.619	1.269
0.634	1.328
0.648	1.339
0.663	1.276
0.673	1.138
0.689	1.000
0.703	0.849
0.718	0.750
0.732	0.684
0.746	0.646
0.760	0.629
0.774	0.642
0.788	0.657
0.803	0.684
0.816	0.715
0.832	0.752
0.845	0.793
0.860	0.828
0.868	0.887
0.887	0.957
0.901	1.040
0.916	1.125
0.929	1.229
0.940	1.339
0.958	1.452
0.970	1.630
0.985	1.708
0.998	1.858
1.013	2.048
1.026	2.210
1.042	2.388
1.051	2.585
1.067	2.784
1.081	2.976
1.097	3.165
1.108	3.315
1.124	3.371
1.134	3.275
1.156	3.018
1.165	2.630
1.179	2.177
1.194	1.822
1.209	1.560
1.224	1.377
1.236	1.249
1.248	1.171
1.265	1.137
1.276	1.137
1.291	1.163
1.304	1.212
1.322	1.284
1.332	1.409
1.346	1.513
1.363	1.640
1.373	1.774
1.387	1.931
1.403	3.056
1.416	3.145
1.430	2.469
1.445	2.673
1.456	2.885
1.471	3.100
1.483	3.348
1.500	3.569
1.507	3.836
1.527	4.114
1.540	4.421
1.555	4.747
1.568	5.055
1.582	5.345
1.598	5.558
1.613	5.625
1.625	5.495
1.639	5.130
1.652	4.654
1.665	4.080
1.678	3.592
1.693	3.149
1.710	2.734
1.724	2.406
1.734	2.141
1.747	1.988
1.763	1.901
1.780	1.878
1.791	1.888
1.806	1.938
1.816	1.997
1.832	2.117
1.841	2.280
1.861	2.443
1.877	2.643
1.889	2.866
1.901	3.110
1.915	3.378
1.930	3.657
1.943	3.978
1.956	4.305
1.968	4.777
1.986	5.092
1.998	5.490
2.011	5.910
2.026	6.343
2.041	6.799
2.053	7.246
2.065	7.673
2.082	8.010
2.097	8.210
2.110	8.193
2.123	7.935
2.137	7.484
2.149	6.899
2.163	6.340
2.178	5.754
2.190	5.167
2.205	4.567
2.216	4.051
2.235	3.648
2.243	3.353
2.262	3.126
2.271	2.975
2.293	2.897
2.303	2.953
2.315	3.018
2.331	3.116
2.344	3.269
2.358	3.464
2.369	3.708
2.387	3.978
2.400	4.274
2.413	4.614
2.428	4.976
2.440	5.379


