0.006	-0.090
0.007	-0.093
0.006	-0.094
0.011	-0.094
0.016	-0.092
0.032	-0.094
0.043	-0.093
0.059	-0.094
0.063	-0.095
0.075	-0.091
0.091	-0.094
0.125	-0.096
0.154	-0.093
0.176	-0.094
0.186	-0.094
0.210	-0.092
0.252	-0.091
0.275	-0.094
0.293	-0.094
0.308	-0.093
0.315	-0.095
0.326	-0.095
0.348	-0.092
0.375	-0.094
0.379	-0.093
0.409	-0.092
0.433	-0.095
0.480	-0.094
0.518	-0.093
0.558	-0.094
0.584	-0.094
0.618	-0.097
0.654	-0.097
0.666	-0.098
0.689	-0.094
0.727	-0.095
0.743	-0.093
0.748	-0.094
0.758	-0.095
0.762	-0.092
0.772	-0.089
0.781	-0.089
0.810	-0.081
0.837	-0.066
0.898	0.002
0.958	0.076
0.992	0.100
1.017	0.120
1.038	0.135
1.058	0.148
1.081	0.163
1.127	0.192
1.184	0.223
1.192	0.227
1.201	0.229
1.234	0.243
1.267	0.258
1.274	0.259
1.274	0.260
1.284	0.265
1.328	0.279
1.428	0.319
1.485	0.348
1.524	0.365
1.562	0.386
1.562	0.384
1.572	0.389
1.605	0.405
1.616	0.409
1.634	0.417
1.637	0.416
1.677	0.435
1.710	0.447
1.722	0.452
1.736	0.456
1.753	0.461
1.762	0.463
1.770	0.466
1.785	0.469
1.820	0.472
1.871	0.457
1.906	0.440
1.921	0.436
1.939	0.424
1.973	0.401
2.010	0.370
2.013	0.368
2.036	0.350
2.069	0.324
2.077	0.316
2.086	0.310
2.103	0.295
2.128	0.274
2.159	0.250
2.204	0.216
2.237	0.192
2.297	0.151
2.355	0.114
2.380	0.098
2.444	0.061
2.473	0.042
2.493	0.037
2.526	0.025
2.545	0.024
2.555	0.022
2.556	0.022
2.563	0.023
2.583	0.024
2.629	0.060
2.722	0.147
2.749	0.173
2.806	0.224
2.833	0.255
2.872	0.297
2.905	0.329
2.913	0.339
2.964	0.386
3.005	0.420
3.019	0.439
3.032	0.450
3.042	0.458
3.067	0.478
3.087	0.502
3.099	0.512
3.118	0.530
3.160	0.568
3.171	0.582
3.172	0.582
3.197	0.610
3.237	0.651
3.266	0.684
3.298	0.718
3.331	0.750
3.351	0.773
3.361	0.779
3.366	0.789
3.394	0.817
3.441	0.863
3.502	0.916
3.534	0.937
3.554	0.945
3.557	0.941
3.572	0.945
3.599	0.951
3.624	0.956
3.660	0.960
3.691	0.960
3.705	0.954
3.709	0.951
3.719	0.951
3.743	0.941
3.798	0.920
3.908	0.861
3.954	0.831
3.999	0.792
4.007	0.786
4.006	0.785
4.012	0.780
4.021	0.770
4.037	0.755
4.049	0.744
4.059	0.733
4.069	0.724
4.093	0.699
4.102	0.689
4.130	0.658
4.156	0.631
4.208	0.579
4.233	0.559
4.260	0.536
4.295	0.516
4.296	0.519
4.299	0.518
4.319	0.515
4.329	0.512
4.346	0.514
4.372	0.505
4.436	0.485
4.506	0.490
4.543	0.497
4.576	0.508
4.590	0.514
4.622	0.523
4.655	0.537
4.696	0.556
4.724	0.573
4.729	0.578
4.731	0.584
4.764	0.602
4.855	0.660
4.889	0.690
4.924	0.722
4.944	0.743
4.944	0.748
4.953	0.760
5.005	0.811
5.073	0.882
5.093	0.909
5.113	0.931
5.136	0.959
5.220	1.044
5.296	1.113
5.320	1.137
5.348	1.162
5.376	1.179
5.405	1.203
5.457	1.230
5.491	1.246
5.510	1.255
5.510	1.257
5.515	1.259
5.564	1.277
5.643	1.296
5.670	1.300
5.681	1.300
5.688	1.303
5.689	1.301
5.701	1.302
5.713	1.303
5.729	1.301
5.746	1.299
5.780	1.297
5.823	1.287
5.879	1.276
5.926	1.272
5.956	1.274
5.982	1.268
5.992	1.267
6.012	1.259
6.026	1.256
6.043	1.250
6.049	1.249
6.075	1.243
6.153	1.233
6.206	1.222
6.317	1.197
6.350	1.198
6.385	1.192
6.386	1.194
6.402	1.199
6.410	1.199
6.418	1.200
6.440	1.201
6.472	1.202
6.558	1.206
6.574	1.211
6.601	1.214
6.600	1.220
6.609	1.224
6.653	1.233
6.706	1.250
6.739	1.263
6.752	1.274
6.763	1.281
6.831	1.312
6.906	1.351
6.968	1.384
7.010	1.412
7.011	1.415
7.040	1.436
7.095	1.468
7.129	1.494
7.139	1.505
7.149	1.513
7.201	1.547
7.297	1.607
7.346	1.639
7.367	1.651
7.367	1.655
7.398	1.675
7.473	1.716
7.513	1.739
7.526	1.748
7.578	1.780
7.687	1.829
7.723	1.845
7.732	1.855
7.738	1.859
7.756	1.871
7.772	1.881
7.778	1.886
7.797	1.895
7.834	1.910
7.925	1.948
7.970	1.965
7.985	1.978
7.985	1.977
8.005	1.986
8.033	2.000
8.052	2.005
8.065	2.013
8.112	2.027
8.217	2.065
8.297	2.095
8.347	2.117
8.363	2.125
8.404	2.141
8.421	2.156
8.427	2.160
8.448	2.175
8.498	2.199
8.568	2.234
8.614	2.261
8.662	2.289
8.724	2.329
8.772	2.358
8.801	2.382
8.814	2.395
8.816	2.404
8.835	2.420
8.898	2.463
8.897	2.471
8.896	2.472
8.896	2.479
8.895	2.483
8.895	2.487
8.894	2.493
8.894	2.495
8.893	2.498
8.893	2.502
8.893	2.506
8.893	2.507
8.893	2.510
8.893	2.514
8.893	2.516
8.893	2.519
8.893	2.522
8.893	2.525
8.892	2.526
8.893	2.529
8.892	2.528
8.892	2.535
8.892	2.536
8.893	2.535
8.892	2.540
8.892	2.540
8.893	2.543
8.892	2.547
8.892	2.549
8.892	2.548
8.892	2.552
8.894	2.552
8.893	2.553
8.893	2.558
8.893	2.557
8.893	2.560
8.893	2.559
8.892	2.561
8.894	2.562
8.893	2.566
8.893	2.564
8.893	2.570
8.893	2.566
8.893	2.572
8.893	2.569
8.893	2.569
8.893	2.567
8.893	2.571
8.893	2.572
8.893	2.573
8.893	2.571
8.893	2.571
8.893	2.574
8.893	2.571
8.892	2.571
8.893	2.572
8.893	2.573
8.893	2.574
8.892	2.577
8.893	2.574
8.892	2.572
8.892	2.576
8.893	2.572
8.893	2.574
8.892	2.573
8.892	2.571
8.892	2.571
8.892	2.574
8.892	2.571
8.892	2.572
8.892	2.571
8.892	2.573
8.892	2.571
8.892	2.572
8.892	2.571
8.891	2.569
8.892	2.572
8.892	2.570
8.891	2.570
8.892	2.571
8.892	2.568
8.891	2.574
8.891	2.570
8.890	2.567
8.891	2.565
8.891	2.566
8.891	2.568
8.891	2.564
8.892	2.561
8.892	2.564
8.890	2.563
8.891	2.563
8.891	2.560
8.892	2.561
8.891	2.561
8.891	2.556
8.891	2.557
8.891	2.558
8.891	2.558
8.891	2.557
8.891	2.555
8.889	2.553
